   1.8543513843445464e-01   1.2139382423956926e+00   6.0575649013496224e-01   9.5079585477780970e-01
   2.6979565973121639e-01   7.8643542724014870e-01   3.8750233082494306e-01   9.3079800336659535e-01
   7.2418596255148682e-02   6.6386139650024223e-01   7.5875500769950865e-01   9.0600875961879790e-01
   6.4158446987054751e-02   1.4303031253251564e+00   9.4120809649195203e-01   9.3841791080808701e-01
   8.9600420182487606e-01   5.9046672213203068e-02   1.2552688618433732e+00   1.0602747551347695e+00
   2.0915921351998720e-01   1.7892859666704253e+00   1.2428315676314807e+00   9.7281789434980692e-01
   4.2701096993726445e-01   1.4231574776134361e+00   1.0119499068873279e+00   8.5375910988186776e-01
   2.9336599884444801e+00   2.2308900044571001e-01   1.0042812316460941e+00   9.7649750863624518e-01
   1.0032455831930929e+00   8.0456335879503557e-02   1.1765609499615313e+00   1.1435840953632237e+00
   1.6484574631030244e+00   1.5652547945078026e+00   9.3406448473790005e-01   1.0489294821064883e+00
   4.7570942682995887e-01   1.8910203454187733e+00   1.4609541030013833e+00   8.3793895692074827e-01
   5.6450038801461622e-01   3.9463917087058276e-01   1.0951744069635696e+00   1.0313479139527051e+00
   1.3806697899625464e+00   3.7714056780557098e-01   4.3978576510220363e-01   9.6952989163209258e-01
   2.5656564589747148e+00   1.8799801445964615e-01   1.1923604575685576e+00   1.1061020579342113e+00
   2.1947515895228857e+00   4.5193612856741056e-01   8.4552145565362680e-01   1.0243082204301719e+00
   1.0484052779664808e-01   8.9252324126589577e-01   9.8932008011586769e-01   9.0624059013535851e-01
   4.1442638135026538e-01   8.7147422310190059e-01   1.1210902811297885e+00   9.7488873512168295e-01
   2.6371698319215171e+00   9.6942590173778775e-01   1.3306083256398229e+00   9.5484349408976277e-01
   1.5947461843829477e-01   3.5188227243866577e-01   1.5843599694395905e+00   8.4936435789586906e-01
   4.1435586330025238e+00   1.0006014764199815e+00   8.8457529819689107e-01   1.0431783894707585e+00
   6.1714962882148461e-01   6.4531649037878502e-01   6.6991755270249120e-01   1.0593622428901996e+00
   1.4705883260574550e+00   7.1146042741324567e-01   8.5781691445193187e-01   9.0836084922348581e-01
   2.1119231422243172e+00   3.6432838938878631e-01   8.3024196071035106e-01   8.2560789088194353e-01
   2.8748465268677653e-01   8.7654132017918751e-01   5.7969139577470796e-01   1.0722691204639867e+00
   2.9425471601387920e-01   1.5210625882310089e+00   9.0734686059472236e-01   1.1167830339297709e+00
   8.5152868053684150e-01   9.1394222223676680e-01   5.2064980525955229e-01   8.9960967990394181e-01
   1.5727031724093934e+00   1.7454038215909375e+00   7.1238419775445228e-01   1.2433476940936352e+00
   1.5821183169990651e+00   6.9788429432203580e-01   1.4481658080986699e+00   1.0609510922322032e+00
   5.0973169187338539e-02   2.7072198593364512e+00   6.0459653239842992e-01   1.0794755161408487e+00
   1.2350601823206988e+00   1.2251929391298824e+00   7.6338420422938502e-01   1.1156362547688883e+00
   7.2738065478526556e-02   5.8518142853599531e-01   3.9385162539252805e-01   1.0555571936847012e+00
   9.9819655901239437e-02   9.3110505481835848e-01   1.2969842046294271e+00   9.9206473922611660e-01
   5.6759465484241256e-01   8.3358108723259827e-01   1.1807747317387491e+00   1.0769802105300317e+00
   3.6733479903219329e-01   4.2294158284957006e-01   1.6180044129009279e+00   9.1123775511272687e-01
   1.2204304135476460e+00   2.5995918443049371e-01   8.9371191658577376e-01   1.0052514808236113e+00
   1.5612404542966565e+00   2.2393460465055337e-01   1.5551502985118624e+00   1.0057798384428014e+00
   2.3111647468455004e-01   1.6335284370335552e+00   6.0585334435667426e-01   1.0276525667898462e+00
   4.3856867815072187e+00   8.7526118955300780e-01   8.8175991763218131e-01   9.9050392783592045e-01
   4.9454155954564316e-01   2.2566394388689520e-01   6.2159888366628713e-01   1.0711790738743021e+00
   4.2385892100659739e-01   4.1094418643447028e-01   1.5325780208988740e+00   1.2547583908128990e+00
   5.1120956921168692e-02   6.4713120496614207e-01   8.9519938360336471e-01   1.1178409983214594e+00
   1.7611621053494020e+00   7.4292980698440014e-01   8.8108245540410002e-01   1.0698887988618708e+00
   5.7186158565494349e-01   6.6620983438573256e-01   8.7350755817716585e-01   1.0603115946585646e+00
   2.2016563220753166e-01   1.4016948869589942e+00   1.0962136025726037e+00   1.0516374760837603e+00
   1.1336902342791433e+00   5.9787673641919747e-01   1.1850917294162464e+00   1.0885945418876077e+00
   7.8319769733907385e-01   1.6960890772967518e-01   8.8972563662422088e-01   9.7732141242215576e-01
   1.8695716498076056e+00   7.2350665063515995e-01   1.5940727413612916e+00   9.6414371263877352e-01
   1.8839635292202028e-01   1.1343617570090381e-01   9.7021188071643572e-01   8.8214623104315837e-01
   1.5424933280619448e+00   8.6356225123241659e-01   1.2553542862894169e+00   9.4830114614958216e-01
   1.1631582869911792e+00   2.6578645474418072e-01   1.0521566274696628e+00   9.7959825799676881e-01
   2.3013495308418541e+00   9.1828658309274849e-02   9.4653216440397137e-01   8.2512031755932691e-01
   3.4736512245864729e-02   1.1813904768729309e+00   8.5618413490573086e-01   1.1041518089035249e+00
   3.2537151267211312e-01   8.7136580801433505e-01   7.6640183996087641e-01   9.8766826148401843e-01
   4.4896537167214555e-02   2.6176127547389489e+00   7.9079144657120182e-01   1.0474972943596574e+00
   1.8426328251874163e-01   1.4047144478503573e+00   8.1086838497204339e-01   8.9975878489693206e-01
   1.3560932027805161e+00   5.5831978221117191e-02   1.9827887756275484e+00   9.2938141670239849e-01
   1.7012440559694067e-01   2.6342312174756675e+00   1.2168570247559587e+00   1.0922547781008800e+00
   9.8038054167913513e-01   1.0882007971915406e+00   9.0299362725410004e-01   1.0170467639819218e+00
   6.8599202938943271e-01   8.3601764132417067e-01   1.2148241306145757e+00   1.0811785357013119e+00
   5.4477570750348148e-01   8.6062921406284087e-01   1.3161303130904896e+00   1.0439149829592573e+00
   7.9360149396086099e-01   2.2903542500810437e+00   7.7176552250819175e-01   1.1733636342406406e+00
   2.0676471304035910e+00   2.6733294353829953e+00   5.6738054861798104e-01   8.7753942928850737e-01
   1.9456632230897981e+00   2.1096371101714295e+00   6.0103790631261489e-01   8.1434363957370393e-01
   1.0231541606390698e-01   1.0824559603126784e+00   1.0783848514915744e+00   9.3706752014094064e-01
   9.8385538999275865e-02   3.6402041127525236e-01   9.1663023819075862e-01   8.9804815960484774e-01
   5.7541416105043808e-01   1.3710008230865107e+00   1.0562111822361588e+00   9.4132640271895995e-01
   1.0917377974586264e+00   5.5959761902391947e-01   1.6292385789692130e+00   9.2448893508434116e-01
   1.3956242902577669e+00   1.9888616409354154e+00   1.1392388168886782e+00   1.1258852264004948e+00
   4.3180525760386868e-01   8.0207273690261727e-01   6.8098582945830599e-01   1.0768031182051860e+00
   7.8688160648935890e-01   1.0622003083317105e-01   6.8290014702719337e-01   8.2585019340086352e-01
   2.1010378805056606e+00   1.4716762263360514e+00   7.7694074868612195e-01   8.4360216894593454e-01
   1.4791607938203586e+00   7.1810479623841933e-02   1.0277600721776614e+00   9.4200878562442858e-01
   1.3840964670367035e+00   7.4483848249474061e-01   1.0257190341459501e+00   1.0382835572707949e+00
   1.0037496894079867e+00   3.3753171502958779e-01   5.8749176787196267e-01   1.0908454152901281e+00
   6.4347459123627626e-01   3.8566496735443773e-01   1.5046879030349090e+00   8.6873007155739557e-01
   4.4707306259636798e-01   8.0448247098406545e-01   9.5466405759898243e-01   9.7164860680231813e-01
   7.2341277902092560e-01   3.3688493554189636e-01   6.9429968485016524e-01   9.9387792057249091e-01
   6.6411978330257391e+00   4.4703230786985176e-01   1.1735434011462405e+00   9.8144561787188256e-01
   3.6235414515372555e-01   8.6566502112500987e-01   5.7676651886716823e-01   7.9230368417372876e-01
   8.0909140395592660e-02   4.2912266038943236e-01   5.2526893464048230e-01   1.1147124076357935e+00
   5.0898479096605810e-02   2.6692544448003614e+00   8.3149917069082002e-01   9.5276660527668189e-01
   2.6902664257173720e-01   3.3603995215093017e+00   7.6562003925886979e-01   8.8472549427936809e-01
   4.3470746350711692e-01   6.2692941487266785e-01   1.4463379773046288e+00   9.1254916841837330e-01
   1.7176280002949013e-01   3.9214935932827966e-01   1.2140361562070763e+00   9.6452840572240062e-01
   6.4151884794897640e-01   3.8173457795324950e-01   5.3168074785346786e-01   9.6745072999517545e-01
   2.7365140820822177e-02   1.9615461637469478e+00   1.2775733763282822e+00   1.0715775227902598e+00
   1.1183619420129971e+00   6.5346305987766651e-01   1.7725484140512975e+00   8.6284339165098900e-01
   1.3289754800520905e+00   6.5158124839477038e-01   6.0580697806594908e-01   8.7049442598559434e-01
